UserID;ConditionID;GroupID;Timestamp;Iteration;Phase;IsPareto;PerceivedDifficultyLikert;AverageClickTimeMS;TargetSize;TargetEccentricity
-1;-1;-1;2026-04-09 03:26:16;1;sampling;TRUE;4.0;842.086;0.307;0.225
-1;-1;-1;2026-04-09 03:26:24;2;sampling;FALSE;2.0;883.923;0.37;0.063
-1;-1;-1;2026-04-09 03:26:29;3;sampling;TRUE;2.0;794.1;0.338;0.03
-1;-1;-1;2026-04-09 03:26:36;4;sampling;FALSE;5.0;1022.97;0.315;0.339
-1;-1;-1;2026-04-09 03:26:42;5;sampling;FALSE;5.0;993.768;0.327;0.273
-1;-1;-1;2026-04-09 03:26:48;6;sampling;FALSE;5.0;981.659;0.369;0.389
-1;-1;-1;2026-04-09 03:26:54;7;sampling;FALSE;5.0;1025.331;0.379;0.644
-1;-1;-1;2026-04-09 03:27:01;8;sampling;FALSE;5.0;1002.991;0.32;0.634
-1;-1;-1;2026-04-09 03:27:07;9;sampling;FALSE;1.0;812.597;0.305;0.005
-1;-1;-1;2026-04-09 03:27:12;10;sampling;FALSE;4.0;902.031;0.373;0.248
-1;-1;-1;2026-04-09 03:27:29;11;optimization;FALSE;5.0;972.788;0.341;0.452
-1;-1;-1;2026-04-09 03:27:45;12;optimization;FALSE;5.0;1133.507;0.4;0.905
-1;-1;-1;2026-04-09 03:28:00;13;optimization;FALSE;5.0;1215.429;0.3;0.803
-1;-1;-1;2026-04-09 03:28:11;14;optimization;TRUE;5.0;967.789;0.351;0.826
-1;-1;-1;2026-04-09 03:28:25;15;optimization;FALSE;5.0;1007.029;0.4;0.766
-1;-1;-1;2026-04-09 03:28:32;16;finaldesign;NULL;3;953.156;0.307;0.225
