UserID;ConditionID;GroupID;Timestamp;Iteration;Phase;IsPareto;PerceivedDifficultyLikert;AverageClickTimeMS;TargetSize;TargetEccentricity
-1;-1;-1;2026-04-25 17:09:09;1;sampling;FALSE;3.0;772.42;0.307;0.225
-1;-1;-1;2026-04-25 17:09:14;2;sampling;FALSE;3.0;592.356;0.37;0.063
-1;-1;-1;2026-04-25 17:09:19;3;sampling;FALSE;3.0;465.918;0.338;0.03
-1;-1;-1;2026-04-25 17:09:23;4;sampling;FALSE;3.0;715.581;0.315;0.339
-1;-1;-1;2026-04-25 17:09:28;5;sampling;FALSE;3.0;648.445;0.327;0.273
-1;-1;-1;2026-04-25 17:09:34;6;sampling;FALSE;3.0;717.702;0.369;0.389
-1;-1;-1;2026-04-25 17:09:44;7;sampling;FALSE;3.0;767.256;0.379;0.644
-1;-1;-1;2026-04-25 17:09:52;8;sampling;FALSE;3.0;777.556;0.32;0.634
-1;-1;-1;2026-04-25 17:09:56;9;sampling;TRUE;3.0;390.859;0.305;0.005
-1;-1;-1;2026-04-25 17:10:00;10;sampling;FALSE;3.0;671.188;0.373;0.248
-1;-1;-1;2026-04-25 17:10:16;11;optimization;FALSE;3.0;935.379;0.4;0.0
-1;-1;-1;2026-04-25 17:10:28;12;optimization;FALSE;3.0;422.971;0.3;0.038
-1;-1;-1;2026-04-25 17:10:41;13;optimization;FALSE;3.0;833.926;0.3;1.0
-1;-1;-1;2026-04-25 17:10:50;14;optimization;FALSE;3.0;778.247;0.4;1.0
-1;-1;-1;2026-04-25 17:11:16;15;optimization;FALSE;3.0;432.414;0.309;0.019
-1;-1;-1;2026-04-25 17:11:22;16;finaldesign;NULL;3;416.84;0.305;0.005
